date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir,ww,w,sun,vis,clht,clamt
29-jan-2020 04:00,0,0,0,3.6,0,2.7,1.4,6.7,85,1008.4,2,10,2,230,2,11,0,20000,999,1
29-jan-2020 05:00,0,0,0,2.9,0,2.3,1.3,6.7,89,1008.6,2,9,2,230,2,11,0,20000,999,1
29-jan-2020 06:00,0,0,0,4.3,0,3.5,2.3,7.2,87,1008.6,2,10,2,240,2,11,0,20000,999,1
29-jan-2020 07:00,0,0,0,3.4,0,2.8,1.8,7,90,1008.6,2,8,2,220,2,11,0,20000,999,1
29-jan-2020 08:00,0,0.2,0,4.8,0,4.3,3.5,7.9,92,1008.8,2,10,2,230,80,81,0,12000,18,7
29-jan-2020 09:00,2,0,0,4.6,0,4.1,3.5,7.8,92,1008.9,2,10,2,230,25,81,0.6,30000,999,2
29-jan-2020 10:00,0,0,0,6.2,0,5.6,4.7,8.6,91,1008.9,2,10,2,230,2,11,0.7,30000,999,3
29-jan-2020 11:00,2,0,0,7.3,0,6.5,5.4,9,88,1009,2,10,2,230,80,81,0,20000,18,7
29-jan-2020 12:00,2,0,0,8.5,0,7.4,6.1,9.4,85,1008.8,2,9,2,220,25,81,0,30000,18,7
29-jan-2020 13:00,2,0,0,9.4,0,8.1,6.5,9.8,83,1008.1,2,15,2,230,25,82,0.2,20000,18,7
29-jan-2020 14:00,0,0.1,0,8.2,0,7.5,6.7,9.8,90,1008,2,18,2,230,25,82,0.2,20000,35,6
29-jan-2020 15:00,0,0.1,0,8.1,0,7.5,6.9,9.9,92,1007.6,2,13,2,230,80,82,0,12000,16,7
29-jan-2020 16:00,0,0.2,0,7.6,0,7.1,6.5,9.7,93,1007.6,2,14,2,220,25,82,0,30000,25,7
29-jan-2020 17:00,0,0,0,7.6,0,6.9,6,9.4,90,1007.5,2,8,2,230,2,11,0,30000,24,7
29-jan-2020 18:00,0,0,0,7.4,0,6.6,5.7,9.1,88,1007.4,2,7,2,220,2,82,0,20000,18,7
29-jan-2020 19:00,0,0,0,7.4,0,6.5,5.3,9,87,1007.5,2,8,2,210,2,11,0,20000,25,7
29-jan-2020 20:00,0,0,0,7.4,0,6.4,5.1,8.8,86,1007.2,2,8,2,190,2,11,0,20000,20,7
29-jan-2020 21:00,0,0,0,7.4,0,6.4,5.1,8.8,86,1007.1,2,9,2,200,2,11,0,20000,22,7
29-jan-2020 22:00,0,0,0,7.4,0,6.1,4.4,8.4,81,1006.5,2,10,2,200,2,11,0,20000,19,7
29-jan-2020 23:00,0,0,0,7.5,0,6.3,4.7,8.6,83,1005.9,2,8,2,180,2,11,0,20000,18,7
30-jan-2020 00:00,0,0,0,7.6,0,6.7,5.6,9.1,87,1005,2,9,2,180,2,11,0,20000,16,7
30-jan-2020 01:00,2,0,0,7.6,0,7.5,7.3,10.3,99,1004.1,2,10,2,190,58,65,0,1500,2,8
30-jan-2020 02:00,0,0.1,0,7.9,0,7.8,7.7,10.5,99,1002.4,2,9,2,170,50,54,0,900,2,8
30-jan-2020 03:00,2,0,0,8.2,0,8.1,8,10.7,99,1001.9,2,9,2,160,50,65,0,900,2,8
30-jan-2020 04:00,0,0.3,0,8.4,0,8.2,8,10.7,97,1000.7,2,7,2,160,50,54,0,900,2,8
30-jan-2020 05:00,0,0.4,0,8.5,0,8.4,8.3,10.9,99,999.5,2,7,2,150,58,65,0,1500,3,8
30-jan-2020 06:00,0,0.2,0,8.8,0,8.8,8.7,11.3,100,998.5,2,8,2,150,58,65,0,900,3,8
30-jan-2020 07:00,0,0.2,0,9,0,9,8.9,11.5,100,998.3,2,7,2,150,50,54,0,800,2,8
30-jan-2020 08:00,0,0.1,0,9.1,0,9.1,9,11.6,100,998.4,2,4,2,180,58,65,0,800,1,8
30-jan-2020 09:00,0,0.1,0,8.4,0,8.4,8.3,11,100,998.2,2,4,2,220,58,65,0,1800,2,7
30-jan-2020 10:00,2,0,0,9.1,0,9,8.9,11.4,99,999,2,8,2,230,46,65,0,800,1,8
30-jan-2020 11:00,3,0,0,9.7,0,9.6,9.5,11.9,99,999.4,2,8,2,220,28,42,0,2000,2,7
30-jan-2020 12:00,0,0,0,10.6,0,10.4,10.2,12.4,97,999.6,2,9,2,230,2,65,0.3,30000,10,7
30-jan-2020 13:00,0,0,0,11.8,0,11.2,10.6,12.8,93,999.9,2,8,2,230,2,11,0.5,30000,12,7
30-jan-2020 14:00,0,0,0,11.6,0,10.5,9.4,11.8,87,1000.3,2,11,2,240,2,11,0.9,40000,13,5
30-jan-2020 15:00,0,0,0,11.9,0,9.9,7.8,10.6,76,1000.3,2,15,2,250,2,11,0.8,45000,200,5
30-jan-2020 16:00,0,0,0,10.9,0,9.5,8.1,10.7,82,1001.2,2,14,2,250,2,11,0.4,45000,200,6
30-jan-2020 17:00,0,0,0,9.8,0,8.9,7.9,10.7,88,1002,2,12,2,250,2,11,0,45000,200,6
30-jan-2020 18:00,0,0,0,8.9,0,8.2,7.5,10.3,90,1002.8,2,10,2,250,2,11,0,40000,999,3
30-jan-2020 19:00,0,0,0,8,0,7.4,6.8,9.8,92,1003.4,2,10,2,230,2,11,0,40000,999,1
30-jan-2020 20:00,0,0,0,9,0,8.8,8.5,11.2,97,1004.3,2,7,2,220,2,11,0,30000,4,7
30-jan-2020 21:00,0,0,0,9,0,8.7,8.4,11,96,1004.1,2,9,2,220,2,11,0,25000,4,7
30-jan-2020 22:00,0,0,0,9.2,0,9,8.8,11.3,97,1004.2,2,11,2,220,2,11,0,18000,2,8
30-jan-2020 23:00,2,0,0,9.6,0,9.6,9.5,11.9,100,1004.1,2,13,2,210,50,52,0,5000,2,8
31-jan-2020 00:00,2,0,0,9.3,0,9.2,9,11.5,99,1003.5,2,16,2,210,58,65,0,2000,3,8
31-jan-2020 01:00,0,0.1,0,9.1,0,9,8.9,11.4,99,1003.3,2,16,2,210,50,52,0,1400,3,8
31-jan-2020 02:00,0,0.1,0,9.3,0,9.2,9,11.5,99,1002.4,2,16,2,210,50,65,0,2000,3,8
31-jan-2020 03:00,0,0.1,0,9.2,0,9.1,9,11.5,99,1001.4,2,18,2,210,50,65,0,2000,2,8
31-jan-2020 04:00,0,0.1,0,9.4,0,9.3,9.1,11.6,99,1000.8,2,19,2,210,50,52,0,2000,2,8
31-jan-2020 05:00,0,0.5,0,9.4,0,9.3,9.2,11.6,99,1000.5,2,19,2,210,50,65,0,5000,3,8
31-jan-2020 06:00,0,0.6,0,9.4,0,9.3,9.1,11.6,99,999.9,2,19,2,210,50,65,0,4000,3,8
31-jan-2020 07:00,0,0.5,0,9.6,0,9.5,9.4,11.8,99,999.4,2,19,2,210,60,65,0,5000,3,8
31-jan-2020 08:00,0,0.4,0,10.2,0,10.1,9.9,12.3,99,999.6,2,17,2,210,61,66,0,3000,3,7
31-jan-2020 09:00,0,0.3,0,10.3,0,10.2,10.1,12.4,99,999.7,2,16,2,210,61,65,0,3500,3,7
31-jan-2020 10:00,0,0.1,0,10.5,0,10.4,10.2,12.5,99,999.8,2,16,2,210,61,66,0,3000,3,7
31-jan-2020 11:00,0,0.1,0,10.9,0,10.8,10.6,12.9,99,999.9,2,15,2,230,61,66,0.3,7000,5,7
31-jan-2020 12:00,2,0,0,10.8,0,10.3,9.8,12.1,94,999.6,2,16,2,210,21,65,0.1,25000,14,7
31-jan-2020 13:00,0,0,0,10.6,0,9.5,8.4,11,86,999,2,17,2,230,2,11,0,30000,9,7
31-jan-2020 14:00,2,0,0,10.1,0,9.8,9.4,11.9,96,999.1,2,18,2,230,60,62,0,9000,5,7
31-jan-2020 15:00,0,0.1,0,10.1,0,9.8,9.4,11.9,96,998.1,2,17,2,230,21,62,0,25000,7,7
31-jan-2020 16:00,0,0,0,10.2,0,9.6,9,11.5,92,998.3,2,16,2,230,2,11,0,20000,7,7
31-jan-2020 17:00,0,0,0,10.2,0,9.6,8.9,11.5,92,997.7,2,15,2,230,2,11,0,20000,12,7
31-jan-2020 18:00,0,0,0,10.1,0,9.6,9.1,11.5,93,997.6,2,16,2,230,2,62,0,20000,10,7
31-jan-2020 19:00,0,0,0,9.9,0,9.2,8.4,11.1,91,997.5,2,17,2,230,2,11,0,20000,14,7
31-jan-2020 20:00,0,0,0,9.2,0,8.2,7,10.1,87,997.3,2,18,2,230,2,11,0,20000,15,5
31-jan-2020 21:00,0,0,0,8.1,0,6.8,5.2,8.8,82,997.5,2,18,2,230,2,11,0,20000,23,5
31-jan-2020 22:00,0,0,0,7.7,0,6.3,4.5,8.4,80,997.7,2,16,2,230,2,11,0,20000,32,4
31-jan-2020 23:00,0,0,0,7.7,0,6.3,4.4,8.4,80,997.9,2,16,2,230,2,11,0,20000,34,6
01-feb-2020 00:00,0,0,0,7.1,0,5.8,4,8.2,81,997.9,2,15,2,230,2,11,0,20000,999,2
